Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Recycled on-site,Energy recovery on-site,Treated on-site
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2003,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,9800
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2004,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,11000
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2005,TOLUENE,'000071432',250,250,500,0,0,0,500,0,0,13000
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2006,TOLUENE,'000071432',201,36,237,0,0,0,237,0,0,12000
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2011,TOLUENE,'000071432',470.26,265.21,735.47,0,0,0,735.47,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2012,TOLUENE,'000071432',595.33,643.65,1238.98,0,0,0,1238.98,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2013,TOLUENE,'000071432',320,44,364,0,0,0,364,0,0,52000
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2014,TOLUENE,'000071432',320,50,370,0,0,0,370,0,0,0
TESORO WILMINGTON SALES TERMINAL,90744TXCRF1926C,1930 E PACIFIC COAST HIGHWAY,WILMINGTON,LOS ANGELES,CA,'90744',2015,TOLUENE,'000071432',260,37,297,0,0,0,297,0,0,41000
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',1998,TOLUENE,'000071432',25,145,170,0,0,0,170,146,0,113
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',1999,TOLUENE,'000071432',114,300,414,0,0,0,414,0,0,12
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2000,TOLUENE,'000071432',65,118,183,0,0,0,183,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2001,TOLUENE,'000071432',173,539,712,0,0,0,712,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2002,TOLUENE,'000071432',24,618,642,0,0,0,642,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2003,TOLUENE,'000071432',107,3128,3235,0,0,0,3235,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2004,TOLUENE,'000071432',149,785,934,0,0,0,934,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2005,TOLUENE,'000071432',486.31,822.28,1308.59,0,0,0,1308.59,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2006,TOLUENE,'000071432',704.3,429.94,1134.24,0,0,0,1134.24,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2007,TOLUENE,'000071432',596.79,576.58,1173.37,0,0,0,1173.37,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2008,TOLUENE,'000071432',404.9,320.9,725.8,0,0,0,725.8,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2009,TOLUENE,'000071432',230.67,562.81,793.48,0,0,0,793.48,0,573.6,973.55
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2010,TOLUENE,'000071432',323.4,391.85,715.25,0,0,0,715.25,0,0,300.11
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2011,TOLUENE,'000071432',226.55,269.81,496.36,0,0,0,496.36,4.14,0,10.42
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2012,TOLUENE,'000071432',64.95,162.73,227.68,0,0,0,227.68,284.03,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2013,TOLUENE,'000071432',86,290,376,0,0,0,376,0,0,31
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2014,TOLUENE,'000071432',350,88,438,0,0,0,438,0,0,0
TESORO MARINE TERMINAL 2,90813RCPRD1300P,1300 W PIER B ST,LONG BEACH,LOS ANGELES,CA,'90813',2015,TOLUENE,'000071432',580,110,690,0,0,0,690,62,0,1400
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',1998,TOLUENE,'000071432',970,920,1890,0,0,0,1890,6,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',1999,TOLUENE,'000071432',47,611,658,0,0,0,658,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2000,TOLUENE,'000071432',47,108,155,0,0,0,158,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2001,TOLUENE,'000071432',229,469,698,0,0,0,698,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2002,TOLUENE,'000071432',54,142,196,0,0,0,196,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2003,TOLUENE,'000071432',345,628,973,0,0,0,973,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2004,TOLUENE,'000071432',326,2730,3056,0,0,0,3056,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2005,TOLUENE,'000071432',340.93,235.52,576.45,0,0,0,576.45,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2006,TOLUENE,'000071432',314.59,271.22,585.81,0,0,0,585.81,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2007,TOLUENE,'000071432',413.86,271.91,685.77,0,0,0,685.77,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2008,TOLUENE,'000071432',254.33,265.1,519.43,2.88,0,0,522.31,0,0,0
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2009,TOLUENE,'000071432',418.2,337.45,755.65,0,0,0,755.65,18.3,0,5.54
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2010,TOLUENE,'000071432',292.85,393.67,686.52,0,0,0,686.52,13.96,0,201.39
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2011,TOLUENE,'000071432',224.37,243.43,467.8,0,0,0,467.8,516.87,0,110.43
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2012,TOLUENE,'000071432',116.49,290.87,407.36,0,0,0,407.36,16.61,162.65,2496.97
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2013,TOLUENE,'000071432',370,740,1110,0,0,0,1110,15,620,4800
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2014,TOLUENE,'000071432',650,200,850,0,0,0,850,9,0,2300
TESORO EAST HYNES TERMINAL,90805RCPRD5905P,5905 PARAMOUNT BLVD,LONG BEACH,LOS ANGELES,CA,'90805',2015,TOLUENE,'000071432',380,150,530,0,0,0,530,11,0,710
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',1998,TOLUENE,'000071432',303,141,444,0,0,0,444,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',1999,TOLUENE,'000071432',91,162,253,0,0,57,310,57,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2000,TOLUENE,'000071432',91,129,220,0,0,0,220,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2001,TOLUENE,'000071432',173,938,1111,0,0,0,1111,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2002,TOLUENE,'000071432',46,986,1032,0.18,0,0,1032.18,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2003,TOLUENE,'000071432',350,1641,1991,0,0,0,1991,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2004,TOLUENE,'000071432',44,228,272,0,0,0,272,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2005,TOLUENE,'000071432',93.66,237.66,331.32,0,0,0,331.32,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2006,TOLUENE,'000071432',99.47,203.49,302.96,0,0,0,302.96,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2007,TOLUENE,'000071432',213.91,191.01,404.92,0,0,0,404.92,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2008,TOLUENE,'000071432',147.53,177.98,325.51,0,0,0,325.51,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2009,TOLUENE,'000071432',171.74,174.8,346.54,0,0,0,346.54,2.07,31.36,2119.17
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2010,TOLUENE,'000071432',94.27,147.51,241.78,0,0,0,241.78,0,0,301.22
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2011,TOLUENE,'000071432',119.08,156.65,275.73,0,0,0,275.73,0,0,167.36
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2012,TOLUENE,'000071432',37.62,62.39,100.01,0,0,0,100.01,0,0,1.12
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2013,TOLUENE,'000071432',89,170,259,0,0,0,259,31,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2014,TOLUENE,'000071432',130,320,450,1,0,0,451,0,0,0
TESORO HATHAWAY TERMINAL,90806DGNGT2350H,2350 OBISPO AVE,SIGNAL HILL,LOS ANGELES,CA,'90755',2015,TOLUENE,'000071432',290,180,470,1,0,0,471,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1988,TOLUENE,'000071432',19190,4970,24160,2280,0,0,26440,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1988,TOLUENE,'000071432',132393,0,132393,0,0,0,132393,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,TOLUENE,'000071432',19800,0,19800,0,0,0,19800,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,TOLUENE,'000071432',18835,7465,26300,135,0,0,26435,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,TOLUENE,'000071432',41301,8796,50097,0,0,0,50097,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,TOLUENE,'000071432',13525,4020,17545,15,0,0,17560,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,TOLUENE,'000071432',44000,11000,55000,0,0,0,55000,35000,0,430000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,TOLUENE,'000071432',19000,980,19980,190,0,0,20170,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,TOLUENE,'000071432',54,37,91,0,0,0,91,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TOLUENE,'000071432',81,36,117,0,0,0,117,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TOLUENE,'000071432',17840,978,18818,0,0,0,18818,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1992,TOLUENE,'000071432',27000,13000,40000,0,0,0,40000,270000,0,2200000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,TOLUENE,'000071432',14400,6700,21100,0,0,0,21100,150,0,620
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,TOLUENE,'000071432',30000,11000,41000,0,0,0,41000,35000,6,64000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,TOLUENE,'000071432',146,2168,2314,0,0,0,2314,130,0,430
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,TOLUENE,'000071432',6500,9000,15500,0,0,0,15500,8600,9900,17000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1995,TOLUENE,'000071432',3100,2800,5900,0,0,0,5900,0,0,14000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1995,TOLUENE,'000071432',631,2450,3081,13,0,47,3141,540,0,2200
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,TOLUENE,'000071432',361,2600,2961,16,0,0,2977,330,0,960
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,TOLUENE,'000071432',150,89,239,0,0,0,239,11000,0,570
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,TOLUENE,'000071432',11000,9000,20000,0,0,0,20000,0,0,22000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1996,TOLUENE,'000071432',22,150,172,0,0,0,172,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,TOLUENE,'000071432',513,2851,3364,21,0,0,3385,557,0,342
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,TOLUENE,'000071432',170,91,261,0,0,0,261,12000,0,650
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,TOLUENE,'000071432',6100,10000,16100,0,0,0,16100,0,0,20000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1997,TOLUENE,'000071432',22,150,172,0,0,0,172,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,TOLUENE,'000071432',1081,2604,3685,298,0,41,4024,548,0,132
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,TOLUENE,'000071432',220,96,316,0,0,0,316,17000,0,880
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,TOLUENE,'000071432',2600,3400,6000,3,0,0,6003,0,0,22000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1998,TOLUENE,'000071432',22,150,172,0,0,0,172,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,TOLUENE,'000071432',927,2355,3282,191,0,620,4093,0,0,533
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,TOLUENE,'000071432',180,91,271,0,0,0,271,13000,0,670
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,TOLUENE,'000071432',2400,3100,5500,1,0,0,5501,0,0,22000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1999,TOLUENE,'000071432',22,140,162,0,0,0,162,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,TOLUENE,'000071432',2069,2740,4809,28,0,326,5163,0,0,402
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,TOLUENE,'000071432',130,82,212,0,0,0,212,11000,0,590
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,TOLUENE,'000071432',2400,2400,4800,0,0,0,4800,0,0,21000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2000,TOLUENE,'000071432',22,140,162,0,0,0,162,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,TOLUENE,'000071432',154,209,363,0,0,0,363,11387,0,569
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,TOLUENE,'000071432',1816,3324,5140,16,0,92,5248,0,0,1867
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,TOLUENE,'000071432',35,159,194,0,0,0,194,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2001,TOLUENE,'000071432',2100,2400,4500,0,0,0,4500,0,0,14000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,TOLUENE,'000071432',2100,2300,4400,0,0,0,4400,0,0,11000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,TOLUENE,'000071432',127,75,202,0,0,0,202,9680,0,504
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,TOLUENE,'000071432',23,210,233,0,0,0,233,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2002,TOLUENE,'000071432',2357,3065,5422,0,0,158,5580,0,0,8737
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,TOLUENE,'000071432',140,79,219,0,0,0,219,12148,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,TOLUENE,'000071432',4383,3804,8187,0,0,0,8187,0,0,10053
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,TOLUENE,'000071432',23,230,253,0,0,0,253,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2003,TOLUENE,'000071432',2500,3500,6000,0,0,0,6000,0,0,12000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000071432',147,67,214,1,0,0,215,14048,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000071432',23,220,243,0,0,0,243,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000071432',2373,4669,7042,0,0,0,7042,0,0,19110
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000071432',4000,3100,7100,0,0,0,7100,0,0,8300
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,TOLUENE,'000071432',168,74,242,0,0,0,242,12461,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,TOLUENE,'000071432',3860,2631,6491,0,0,9,6500,0,0,19897
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,TOLUENE,'000071432',23,210,233,0,0,0,233,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,TOLUENE,'000071432',4700,2900,7600,0,0,0,7600,0,0,8700
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,TOLUENE,'000071432',23,190,213,0,0,0,213,0,0,4
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,TOLUENE,'000071432',4200,2400,6600,0,0,370,6970,0,0,20000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,TOLUENE,'000071432',119,68,187,0,0,0,187,11235,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2006,TOLUENE,'000071432',4500,2600,7100,0,0,0,7100,27,1,10071
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,TOLUENE,'000071432',18.24,109.96,128.2,0,0,0,128.2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,TOLUENE,'000071432',129,71,200,0,0,0,200,11642,0,0
