Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,2-DIBROMOETHANE",'000106934',C,R,NAICS 324 - Petroleum,0,11,11,0,0,0,11,.,11,.,.,0,0,0,0,0,0,0,0,0,0,11,11,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,2-DICHLOROETHANE",'000107062',C,R,NAICS 324 - Petroleum,0,11,11,0,0,0,11,.,11,.,.,0,0,0,0,0,0,0,0,0,0,11,11,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,3-BUTADIENE",'000106990',C,R,NAICS 325 - Chemicals,1400,0,1400,0,0,0,1400,.,1400,.,.,0,0,0,0,0,0,0,0,0,0,1400,1400,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,310,4,314,0,0,0,314,.,314,.,.,0,0,0,0,0,0,0,0,1100,0,320,1420,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ACETONE,'000067641',C,R,NAICS 324 - Petroleum,3500,0,3500,0,0,0,3500,.,3500,.,.,.,120000,0,120000,0,0,0,0,0,120000,3500,123500,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,0,740,740,0,0,0,740,.,740,.,.,0,0,0,0,0,0,0,0,0,0,740,740,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,1800,129000,130800,30400,0,0,161200,.,161200,.,.,.,77000,0,77000,0,0,0,0,15000000,77000,160000,15237000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,77,230000,230077,0,0,0,230077,.,230077,.,.,.,330000,0,330000,0,0,0,0,0,330000,230000,560000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ANTHRACENE,'000120127',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,BENZENE,'000071432',C,R,NAICS 325 - Chemicals,3700,1240,4940,0,0,0,4940,.,4940,28,.,0,62,0,90,17,28,0,0,560,62,5000,5667,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,9200,2100,11300,0,0,0,11300,131,11431,96,24,53,30000,30304,20000,93,0,0,84000,30000,11000,145093,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,CADMIUM,'007440439',C,R,NAICS 324 - Petroleum,0,27,27,0,0,0,27,3,30,.,.,1,0,0,4,15,0,0,0,0,1,30,46,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),'N090',C,R,NAICS 324 - Petroleum,0,83,83,280,0,0,363,363,726,24,35,23,73,0,445,34000,24,0,35,0,96,650,34805,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,COPPER COMPOUNDS,'N100',C,R,NAICS 325 - Chemicals,0,24,24,0,0,0,24,1306,1330,7,25,80,0,0,1418,4600,7,0,25,0,80,1300,6012,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,COPPER COMPOUNDS,'N100',C,R,NAICS 324 - Petroleum,0,1300,1300,0,0,0,1300,320,1620,30124,.,.,4,0,30444,0,30000,0,0,69,120,1600,31789,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,74000,0,0,0,0,0,0,74000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,CYCLOHEXANE,'000110827',C,R,NAICS 325 - Chemicals,230,1,231,0,0,0,231,.,231,.,.,0,0,0,0,0,0,0,0,0,0,230,230,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,5000,960,5960,0,0,0,5960,.,5960,.,.,0,0,0,0,98,0,0,0,0,0,6000,6098,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,2820,0,2820,0,0,0,2820,.,2820,.,.,0,0,0,0,0,0,0,0,0,0,2800,2800,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,4400,0,4400,0,0,0,4400,.,4400,.,.,.,25300,0,25300,0,0,0,0,101000,25000,4400,130400,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ETHYLBENZENE,'000100414',C,R,NAICS 325 - Chemicals,5100,1900,7000,0,0,0,7000,.,7000,47,.,0,22,0,69,53,47,0,0,200,22,7000,7322,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,15000,1700,16700,0,0,0,16700,4,16704,68,5,4,5800,0,5881,22000,47,0,2,1100,5700,17000,45849,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,27,0,27,0,0,0,27,.,27,.,.,0,0,0,0,0,0,0,0,0,0,27,27,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,5700,0,5700,0,0,0,5700,.,5700,.,.,0,0,0,0,0,0,0,0,0,0,5700,5700,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ETHYLENE,'000074851',C,R,NAICS 324 - Petroleum,6100,0,6100,0,0,0,6100,.,6100,.,.,0,0,0,0,0,0,0,0,240000,0,6100,246100,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ETHYLENE GLYCOL,'000107211',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,LEAD,'007439921',C,R,NAICS 324 - Petroleum,0,10,10,0,0,0,10,1340,1350,8,25,40,0,0,1413,6300,9,0,25,0,41,1300,7675,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,M-XYLENE,'000108383',C,R,NAICS 324 - Petroleum,6800,2880,9680,0,0,0,9680,.,9680,210,.,0,130,0,340,670,210,0,0,520,130,9700,11230,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,MANGANESE,'007439965',C,R,NAICS 324 - Petroleum,0,38,38,0,0,0,38,0,38,.,.,.,0,0,0,0,0,0,0,0,0,38,38,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,MANGANESE COMPOUNDS,'N450',C,R,NAICS 324 - Petroleum,0,210,210,0,0,0,210,0,210,.,.,.,0,0,0,0,0,0,0,15,0,210,225,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,MERCURY COMPOUNDS,'N458',C,R,NAICS 325 - Chemicals,0,99,99,0,0,0,99,8,107,.,.,7,0,0,15,55,0,0,0,0,7,110,172,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,6370,4,6374,0,0,0,6374,.,6374,.,.,0,0,0,0,0,0,0,0,0,0,6400,6400,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,16000,1000,17000,0,0,0,17000,.,17000,.,.,.,300000,0,300000,0,0,0,0,0,300000,17000,317000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,1700,15000,16700,0,0,0,16700,.,16700,.,.,0,0,0,0,0,0,0,0,0,0,17000,17000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,3100,12000,15100,0,0,0,15100,.,15100,.,.,.,55000,0,55000,0,0,0,0,0,55000,15000,70000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,MOLYBDENUM TRIOXIDE,'001313275',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,14200,.,0,0,0,14200,0,14000,0,0,0,0,0,14000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,MOLYBDENUM TRIOXIDE,'001313275',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,NAPHTHALENE,'000091203',C,R,NAICS 325 - Chemicals,460,80,540,0,0,0,540,.,540,.,.,0,0,0,0,0,0,0,0,0,0,540,540,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,NAPHTHALENE,'000091203',C,R,NAICS 324 - Petroleum,68,1100,1168,0,0,0,1168,177,1345,.,121,107,0,405,3100000,0,0,120,0,110,1400,3101630,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,NICKEL COMPOUNDS,'N495',C,R,NAICS 325 - Chemicals,0,58,58,0,0,0,58,149,207,11322,130,19,0,0,11620,880,11000,0,130,0,19,210,12239,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,5,300,305,0,0,0,305,74,379,46342,0,0,0,46416,0,43000,0,0,3400,3500,370,50270,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,O-XYLENE,'000095476',C,R,NAICS 324 - Petroleum,5970,2460,8430,0,0,0,8430,.,8430,80,.,0,62,0,142,350,80,0,0,250,62,8400,9142,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,P-XYLENE,'000106423',C,R,NAICS 324 - Petroleum,6840,2880,9720,0,0,0,9720,.,9720,80,.,0,130,0,210,350,80,0,0,520,130,9700,10780,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,110,120,230,0,0,0,230,.,230,.,.,.,160000,0,160000,0,0,0,0,0,160000,230,160230,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,PHOSPHORIC ACID,'007664382',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,481000,481000,.,.,0,0,481000,0,0,0,0,0,0,490000,490000,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,20,26,46,0,0,0,46,.,46,.,.,0,0,0,0,0,0,0,0,0,0,45,45,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,6700,890,7590,0,0,0,7590,.,7590,.,.,0,0,0,0,0,0,0,0,0,0,7600,7600,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,46000,0,46000,0,0,0,46000,.,46000,.,.,0,0,0,0,0,0,0,0,420000,0,46000,466000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,34099000,.,0,0,0,34099000,0,34000000,0,0,0,0,0,34000000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,3600,.,0,0,0,3600,0,3600,0,0,0,0,0,3600,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,TOLUENE,'000108883',C,R,NAICS 325 - Chemicals,14400,6700,21100,0,0,0,21100,.,21100,210,.,0,160,0,370,150,210,0,0,620,160,21000,22140,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,30000,11000,41000,0,0,0,41000,15,41015,8891,27005,5,65000,100916,160000,35000,0,6,4200,64000,41000,304206,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,33000,12000,45000,0,0,0,45000,171,45171,189,29,26,26000,26415,240000,130,0,29,6400,26000,45000,317559,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ZINC COMPOUNDS,'N982',C,R,NAICS 325 - Chemicals,0,150,150,0,0,0,150,3821,3971,926,45,520,0,0,5312,29000,930,0,45,0,520,3800,34295,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1993,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,1600,1600,0,0,0,1600,29540,31140,40485,.,.,15000,70025,0,52000,0,0,150,15000,4100,71250,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,39,414,453,0,0,0,453,.,453,.,.,643,0,0,643,0,0,0,0,0,640,450,1090,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,25000,0,25000,0,0,0,25000,0,25000,.,.,0,0,0,0,0,0,0,0,0,0,25000,25000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 325 - Chemicals,692,1131,1823,0,0,0,1823,.,1823,.,.,0,0,0,0,0,0,0,0,0,0,1820,1820,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,3000,980,3980,0,0,0,3980,.,3980,.,.,0,0,0,0,670000,0,0,0,0,0,4000,674000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,2-DIBROMOETHANE",'000106934',C,R,NAICS 324 - Petroleum,3,0,3,0,0,0,3,.,3,.,.,0,0,0,0,0,0,0,0,0,0,3,3,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,2-DICHLOROETHANE",'000107062',C,R,NAICS 324 - Petroleum,17,0,17,0,0,0,17,.,17,.,.,0,0,0,0,0,0,0,0,0,0,17,17,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,3-BUTADIENE",'000106990',C,R,NAICS 325 - Chemicals,343,0,343,0,0,0,343,.,343,.,.,0,0,0,0,0,0,0,0,0,0,340,340,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,68,4,72,0,0,0,72,.,72,.,.,0,0,0,0,0,0,0,0,12000,0,72,12072,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,39,0,39,209,0,0,248,.,248,.,.,0,0,0,0,0,0,0,0,0,0,250,250,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,923,259260,260183,1727,0,0,261910,.,261910,.,.,0,8047,0,8047,0,0,0,0,796000,8050,262000,1066050,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,480,270000,270480,0,0,0,270480,.,270480,.,.,.,310000,0,310000,0,0,0,0,0,310000,270000,580000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,BENZENE,'000071432',C,R,NAICS 325 - Chemicals,481,1482,1963,0,0,0,1963,.,1963,40,.,.,34,.,74,0,40,0,0,310,34,2000,2384,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,2100,1700,3800,0,0,0,3800,200,4000,26,9,0,5400,5635,19000,8,0,9,48000,5400,4000,76417,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,CHLORINE,'007782505',C,R,NAICS 324 - Petroleum,98,0,98,0,0,0,98,.,98,.,.,0,0,0,0,0,0,0,0,0,0,100,100,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,CHLORODIFLUOROMETHANE,'000075456',C,R,NAICS 324 - Petroleum,59570,0,59570,0,0,0,59570,.,59570,.,.,0,0,0,0,0,0,0,0,0,0,59570,59570,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,COPPER COMPOUNDS,'N100',C,R,NAICS 325 - Chemicals,0,40,40,0,0,0,40,1408,1448,9503,.,72,0,10983,5260,21,0,0,0,72,1500,6853,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,COPPER COMPOUNDS,'N100',C,R,NAICS 324 - Petroleum,0,1200,1200,0,0,0,1200,628,1828,55,.,.,3,0,683,0,55,0,0,15,15,1800,1885,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,2530,.,0,0,0,2530,78000,2500,0,0,0,0,0,80500,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,CYCLOHEXANE,'000110827',C,R,NAICS 325 - Chemicals,62,11,73,0,0,0,73,.,73,.,.,0,0,0,0,0,0,0,0,0,0,73,73,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,1200,920,2120,0,0,0,2120,.,2120,.,.,0,0,0,0,49,0,0,0,0,0,2100,2149,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,442,0,442,0,0,0,442,.,442,.,.,0,0,0,0,0,0,0,0,0,0,440,440,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,198,0,198,0,0,0,198,.,198,.,.,0,26398,0,26398,0,0,0,0,100000,26000,200,126200,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,ETHYLBENZENE,'000100414',C,R,NAICS 325 - Chemicals,40,130,170,0,0,0,170,.,170,67,.,.,31,.,98,110,67,0,0,280,31,170,658,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,1700,1800,3500,0,0,0,3500,9,3509,14,10,5,1800,0,1838,21000,14,0,10,45000,1800,3500,71324,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,1800,0,1800,0,0,0,1800,.,1800,.,.,0,0,0,0,0,0,0,0,0,0,1800,1800,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1994,ETHYLENE,'000074851',C,R,NAICS 324 - Petroleum,2100,0,2100,0,0,0,2100,.,2100,.,.,0,0,0,0,0,0,0,0,2500000,0,2100,2502100,0
